,Torneo,jornadaCompleta,jornadaNumero,fechaPartido,diaFechaPartido,mesFechaPartido,anoFechaPartido,equipoLocal,equipoLocalResultado,equipoVisitante,equipoVisitanteResultado,resultado
1328,Liga Profesional Argentina 2020,Jornada 15,15,02 Dic 19,02,Dic,19,Aldosivi,0,Independiente,0,0-0
1329,Liga Profesional Argentina 2020,Jornada 15,15,02 Dic 19,02,Dic,19,Central Córdoba SdE,1,Rosario Central,1,1-1
1330,Liga Profesional Argentina 2020,Jornada 15,15,01 Dic 19,01,Dic,19,Newell's Old Boys,2,River Plate,3,2-3
1331,Liga Profesional Argentina 2020,Jornada 15,15,03 Dic 19,03,Dic,19,Unión Santa Fe,1,CA Huracán,0,1-0
1332,Liga Profesional Argentina 2020,Jornada 15,15,01 Dic 19,01,Dic,19,Godoy Cruz,0,Talleres Córdoba,5,0-5
1333,Liga Profesional Argentina 2020,Jornada 16,16,09 Dic 19,09,Dic,19,River Plate,0,San Lorenzo,1,0-1
1334,Liga Profesional Argentina 2020,Jornada 16,16,07 Dic 19,07,Dic,19,CA Huracán,0,Arsenal de Sarandí,2,0-2
1335,Liga Profesional Argentina 2020,Jornada 16,16,10 Dic 19,10,Dic,19,Argentinos Juniors,1,Estudiantes La Plata,1,1-1
1336,Liga Profesional Argentina 2020,Jornada 16,16,07 Dic 19,07,Dic,19,Independiente,0,Banfield,1,0-1
1337,Liga Profesional Argentina 2020,Jornada 16,16,08 Dic 19,08,Dic,19,Gimnasia La Plata,2,Central Córdoba SdE,1,2-1
1338,Liga Profesional Argentina 2020,Jornada 16,16,08 Dic 19,08,Dic,19,Lanús,1,Racing Club,0,1-0
1339,Liga Profesional Argentina 2020,Jornada 16,16,06 Dic 19,06,Dic,19,Colón,0,Aldosivi,2,0-2
1340,Liga Profesional Argentina 2020,Jornada 16,16,07 Dic 19,07,Dic,19,Talleres Córdoba,0,Unión Santa Fe,0,0-0
1341,Liga Profesional Argentina 2020,Jornada 16,16,09 Dic 19,09,Dic,19,Patronato,0,Vélez Sarsfield,1,0-1
1342,Liga Profesional Argentina 2020,Jornada 16,16,07 Dic 19,07,Dic,19,Atl.Tucumán,2,Newell's Old Boys,2,2-2
1343,Liga Profesional Argentina 2020,Jornada 16,16,08 Dic 19,08,Dic,19,Defensa y Justicia,2,Godoy Cruz,0,2-0
1344,Liga Profesional Argentina 2020,Jornada 16,16,08 Dic 19,08,Dic,19,Rosario Central,1,Boca Juniors,0,1-0
1345,Liga Profesional Argentina 2020,Jornada 17,17,27 Ene 20,27,Ene,20,Boca Juniors,0,Independiente,0,0-0
1346,Liga Profesional Argentina 2020,Jornada 17,17,25 Ene 20,25,Ene,20,San Lorenzo,1,Estudiantes La Plata,1,1-1
1347,Liga Profesional Argentina 2020,Jornada 17,17,26 Ene 20,26,Ene,20,Racing Club,1,Atl.Tucumán,1,1-1
1348,Liga Profesional Argentina 2020,Jornada 17,17,24 Ene 20,24,Ene,20,Gimnasia La Plata,0,Vélez Sarsfield,0,0-0
1349,Liga Profesional Argentina 2020,Jornada 17,17,26 Ene 20,26,Ene,20,Banfield,3,Patronato,3,3-3
1350,Liga Profesional Argentina 2020,Jornada 17,17,26 Ene 20,26,Ene,20,Defensa y Justicia,4,Talleres Córdoba,1,4-1
1351,Liga Profesional Argentina 2020,Jornada 17,17,25 Ene 20,25,Ene,20,Arsenal de Sarandí,1,Newell's Old Boys,1,1-1
1352,Liga Profesional Argentina 2020,Jornada 17,17,24 Ene 20,24,Ene,20,Aldosivi,2,Lanús,0,2-0
1353,Liga Profesional Argentina 2020,Jornada 17,17,25 Ene 20,25,Ene,20,Central Córdoba SdE,1,Colón,0,1-0
1354,Liga Profesional Argentina 2020,Jornada 17,17,25 Ene 20,25,Ene,20,Rosario Central,2,CA Huracán,1,2-1
1355,Liga Profesional Argentina 2020,Jornada 17,17,25 Ene 20,25,Ene,20,Unión Santa Fe,1,Argentinos Juniors,0,1-0
1356,Liga Profesional Argentina 2020,Jornada 17,17,26 Ene 20,26,Ene,20,Godoy Cruz,0,River Plate,1,0-1
1357,Liga Profesional Argentina 2020,Jornada 18,18,02 Feb 20,02,Feb,20,River Plate,2,Central Córdoba SdE,0,2-0
1358,Liga Profesional Argentina 2020,Jornada 18,18,01 Feb 20,01,Feb,20,CA Huracán,1,Gimnasia La Plata,1,1-1
1359,Liga Profesional Argentina 2020,Jornada 18,18,31 Ene 20,31,Ene,20,Vélez Sarsfield,1,Aldosivi,1,1-1
1360,Liga Profesional Argentina 2020,Jornada 18,18,02 Feb 20,02,Feb,20,Argentinos Juniors,1,Racing Club,1,1-1
1361,Liga Profesional Argentina 2020,Jornada 18,18,01 Feb 20,01,Feb,20,Independiente,5,Rosario Central,0,5-0
1362,Liga Profesional Argentina 2020,Jornada 18,18,01 Feb 20,01,Feb,20,Estudiantes La Plata,3,Unión Santa Fe,1,3-1
1363,Liga Profesional Argentina 2020,Jornada 18,18,02 Feb 20,02,Feb,20,Lanús,2,Godoy Cruz,0,2-0
1364,Liga Profesional Argentina 2020,Jornada 18,18,04 Feb 20,04,Feb,20,Newell's Old Boys,1,San Lorenzo,0,1-0
1365,Liga Profesional Argentina 2020,Jornada 18,18,02 Feb 20,02,Feb,20,Colón,0,Banfield,1,0-1
1366,Liga Profesional Argentina 2020,Jornada 18,18,03 Feb 20,03,Feb,20,Talleres Córdoba,1,Boca Juniors,2,1-2
1367,Liga Profesional Argentina 2020,Jornada 18,18,03 Feb 20,03,Feb,20,Patronato,2,Arsenal de Sarandí,2,2-2
1368,Liga Profesional Argentina 2020,Jornada 18,18,01 Feb 20,01,Feb,20,Atl.Tucumán,1,Defensa y Justicia,1,1-1
1369,Liga Profesional Argentina 2020,Jornada 19,19,09 Feb 20,09,Feb,20,Boca Juniors,2,Atl.Tucumán,0,2-0
1370,Liga Profesional Argentina 2020,Jornada 19,19,09 Feb 20,09,Feb,20,San Lorenzo,1,Vélez Sarsfield,0,1-0
1371,Liga Profesional Argentina 2020,Jornada 19,19,08 Feb 20,08,Feb,20,Argentinos Juniors,0,Lanús,0,0-0
1372,Liga Profesional Argentina 2020,Jornada 19,19,09 Feb 20,09,Feb,20,Racing Club,1,Independiente,0,1-0
1373,Liga Profesional Argentina 2020,Jornada 19,19,08 Feb 20,08,Feb,20,Gimnasia La Plata,1,Patronato,1,1-1
1374,Liga Profesional Argentina 2020,Jornada 19,19,08 Feb 20,08,Feb,20,Banfield,1,Rosario Central,1,1-1
1375,Liga Profesional Argentina 2020,Jornada 19,19,08 Feb 20,08,Feb,20,Defensa y Justicia,0,Colón,0,0-0
1376,Liga Profesional Argentina 2020,Jornada 19,19,10 Feb 20,10,Feb,20,Arsenal de Sarandí,1,Talleres Córdoba,1,1-1
1377,Liga Profesional Argentina 2020,Jornada 19,19,07 Feb 20,07,Feb,20,Aldosivi,0,Central Córdoba SdE,2,0-2
1378,Liga Profesional Argentina 2020,Jornada 19,19,08 Feb 20,08,Feb,20,Newell's Old Boys,0,Estudiantes La Plata,0,0-0
1379,Liga Profesional Argentina 2020,Jornada 19,19,10 Feb 20,10,Feb,20,Unión Santa Fe,1,River Plate,2,1-2
1380,Liga Profesional Argentina 2020,Jornada 19,19,11 Feb 20,11,Feb,20,Godoy Cruz,2,CA Huracán,1,2-1
1381,Liga Profesional Argentina 2020,Jornada 20,20,16 Feb 20,16,Feb,20,River Plate,1,Banfield,0,1-0
1382,Liga Profesional Argentina 2020,Jornada 20,20,15 Feb 20,15,Feb,20,CA Huracán,0,Aldosivi,2,0-2
1383,Liga Profesional Argentina 2020,Jornada 20,20,04 Mar 20,04,Mar,20,Vélez Sarsfield,0,Godoy Cruz,1,0-1
1384,Liga Profesional Argentina 2020,Jornada 20,20,18 Feb 20,18,Feb,20,Independiente,1,Arsenal de Sarandí,1,1-1
1385,Liga Profesional Argentina 2020,Jornada 20,20,17 Feb 20,17,Feb,20,Estudiantes La Plata,1,Defensa y Justicia,2,1-2
1386,Liga Profesional Argentina 2020,Jornada 20,20,16 Feb 20,16,Feb,20,Lanús,1,Newell's Old Boys,1,1-1
1387,Liga Profesional Argentina 2020,Jornada 20,20,17 Feb 20,17,Feb,20,Central Córdoba SdE,0,Boca Juniors,4,0-4
1388,Liga Profesional Argentina 2020,Jornada 20,20,15 Feb 20,15,Feb,20,Colón,1,Racing Club,1,1-1
1389,Liga Profesional Argentina 2020,Jornada 20,20,16 Feb 20,16,Feb,20,Talleres Córdoba,1,San Lorenzo,0,1-0
1390,Liga Profesional Argentina 2020,Jornada 20,20,14 Feb 20,14,Feb,20,Patronato,1,Unión Santa Fe,0,1-0
1391,Liga Profesional Argentina 2020,Jornada 20,20,15 Feb 20,15,Feb,20,Atl.Tucumán,0,Argentinos Juniors,2,0-2
1392,Liga Profesional Argentina 2020,Jornada 20,20,15 Feb 20,15,Feb,20,Rosario Central,1,Gimnasia La Plata,0,1-0
1393,Liga Profesional Argentina 2020,Jornada 21,21,23 Feb 20,23,Feb,20,Boca Juniors,3,Godoy Cruz,0,3-0
1394,Liga Profesional Argentina 2020,Jornada 21,21,22 Feb 20,22,Feb,20,San Lorenzo,0,Racing Club,1,0-1
1395,Liga Profesional Argentina 2020,Jornada 21,21,22 Feb 20,22,Feb,20,Argentinos Juniors,1,Patronato,1,1-1
1396,Liga Profesional Argentina 2020,Jornada 21,21,22 Feb 20,22,Feb,20,Independiente,0,Gimnasia La Plata,1,0-1
1397,Liga Profesional Argentina 2020,Jornada 21,21,24 Feb 20,24,Feb,20,Estudiantes La Plata,0,River Plate,2,0-2
1398,Liga Profesional Argentina 2020,Jornada 21,21,21 Feb 20,21,Feb,20,Banfield,0,Aldosivi,1,0-1
1399,Liga Profesional Argentina 2020,Jornada 21,21,24 Feb 20,24,Feb,20,Defensa y Justicia,3,Rosario Central,0,3-0
1400,Liga Profesional Argentina 2020,Jornada 21,21,23 Feb 20,23,Feb,20,Arsenal de Sarandí,0,Vélez Sarsfield,4,0-4
1401,Liga Profesional Argentina 2020,Jornada 21,21,23 Feb 20,23,Feb,20,Newell's Old Boys,4,Colón,0,4-0
1402,Liga Profesional Argentina 2020,Jornada 21,21,25 Feb 20,25,Feb,20,Unión Santa Fe,0,Central Córdoba SdE,0,0-0
1403,Liga Profesional Argentina 2020,Jornada 21,21,25 Feb 20,25,Feb,20,Talleres Córdoba,4,CA Huracán,2,4-2
1404,Liga Profesional Argentina 2020,Jornada 21,21,23 Feb 20,23,Feb,20,Atl.Tucumán,2,Lanús,2,2-2
1405,Liga Profesional Argentina 2020,Jornada 22,22,29 Feb 20,29,Feb,20,River Plate,1,Defensa y Justicia,1,1-1
1406,Liga Profesional Argentina 2020,Jornada 22,22,03 Mar 20,03,Mar,20,CA Huracán,1,Independiente,0,1-0
1407,Liga Profesional Argentina 2020,Jornada 22,22,02 Mar 20,02,Mar,20,Vélez Sarsfield,2,Argentinos Juniors,0,2-0
1408,Liga Profesional Argentina 2020,Jornada 22,22,28 Feb 20,28,Feb,20,Racing Club,1,Newell's Old Boys,1,1-1
1409,Liga Profesional Argentina 2020,Jornada 22,22,29 Feb 20,29,Feb,20,Gimnasia La Plata,1,Atl.Tucumán,0,1-0
1410,Liga Profesional Argentina 2020,Jornada 22,22,01 Mar 20,01,Mar,20,Lanús,1,Estudiantes La Plata,1,1-1
1411,Liga Profesional Argentina 2020,Jornada 22,22,01 Mar 20,01,Mar,20,Aldosivi,1,San Lorenzo,3,1-3
1412,Liga Profesional Argentina 2020,Jornada 22,22,01 Mar 20,01,Mar,20,Central Córdoba SdE,1,Banfield,1,1-1
1413,Liga Profesional Argentina 2020,Jornada 22,22,01 Mar 20,01,Mar,20,Rosario Central,3,Arsenal de Sarandí,1,3-1
1414,Liga Profesional Argentina 2020,Jornada 22,22,29 Feb 20,29,Feb,20,Colón,0,Boca Juniors,4,0-4
1415,Liga Profesional Argentina 2020,Jornada 22,22,02 Mar 20,02,Mar,20,Patronato,3,Talleres Córdoba,2,3-2
1416,Liga Profesional Argentina 2020,Jornada 22,22,01 Mar 20,01,Mar,20,Godoy Cruz,1,Unión Santa Fe,3,1-3
1417,Liga Profesional Argentina 2020,Jornada 23,23,08 Mar 20,08,Mar,20,Boca Juniors,1,Gimnasia La Plata,0,1-0
1418,Liga Profesional Argentina 2020,Jornada 23,23,08 Mar 20,08,Mar,20,San Lorenzo,4,Lanús,3,4-3
1419,Liga Profesional Argentina 2020,Jornada 23,23,07 Mar 20,07,Mar,20,Argentinos Juniors,2,Rosario Central,1,2-1
1420,Liga Profesional Argentina 2020,Jornada 23,23,08 Mar 20,08,Mar,20,Independiente,3,Central Córdoba SdE,0,3-0
1421,Liga Profesional Argentina 2020,Jornada 23,23,10 Mar 20,10,Mar,20,Estudiantes La Plata,1,Racing Club,2,1-2
1422,Liga Profesional Argentina 2020,Jornada 23,23,07 Mar 20,07,Mar,20,Banfield,0,CA Huracán,3,0-3
1423,Liga Profesional Argentina 2020,Jornada 23,23,07 Mar 20,07,Mar,20,Defensa y Justicia,2,Patronato,0,2-0
1424,Liga Profesional Argentina 2020,Jornada 23,23,06 Mar 20,06,Mar,20,Arsenal de Sarandí,4,Aldosivi,0,4-0
1425,Liga Profesional Argentina 2020,Jornada 23,23,09 Mar 20,09,Mar,20,Newell's Old Boys,0,Godoy Cruz,2,0-2
1426,Liga Profesional Argentina 2020,Jornada 23,23,09 Mar 20,09,Mar,20,Unión Santa Fe,0,Vélez Sarsfield,3,0-3
1427,Liga Profesional Argentina 2020,Jornada 23,23,09 Mar 20,09,Mar,20,Talleres Córdoba,2,Colón,0,2-0
1428,Liga Profesional Argentina 2020,Jornada 23,23,08 Mar 20,08,Mar,20,Atl.Tucumán,1,River Plate,1,1-1
1429,Liga Profesional Argentina 2021,Jornada 1,1,17 Jul 21,17,Jul,21,Unión Santa Fe,1,Boca Juniors,1,1-1
1430,Liga Profesional Argentina 2021,Jornada 1,1,19 Jul 21,19,Jul,21,Central Córdoba SdE,1,Banfield,1,1-1
1431,Liga Profesional Argentina 2021,Jornada 1,1,18 Jul 21,18,Jul,21,Arsenal de Sarandí,1,San Lorenzo,1,1-1
1432,Liga Profesional Argentina 2021,Jornada 1,1,17 Jul 21,17,Jul,21,Newell's Old Boys,3,Talleres Córdoba,2,3-2
1433,Liga Profesional Argentina 2021,Jornada 1,1,19 Jul 21,19,Jul,21,Independiente,0,Argentinos Juniors,0,0-0
1434,Liga Profesional Argentina 2021,Jornada 1,1,17 Jul 21,17,Jul,21,Sarmiento,0,Estudiantes La Plata,3,0-3
1435,Liga Profesional Argentina 2021,Jornada 1,1,17 Jul 21,17,Jul,21,Aldosivi,0,Patronato,2,0-2
1436,Liga Profesional Argentina 2021,Jornada 1,1,17 Jul 21,17,Jul,21,Gimnasia La Plata,2,Platense,2,2-2
1437,Liga Profesional Argentina 2021,Jornada 1,1,18 Jul 21,18,Jul,21,Vélez Sarsfield,0,Racing Club,0,0-0
1438,Liga Profesional Argentina 2021,Jornada 1,1,20 Jul 21,20,Jul,21,Godoy Cruz,2,Rosario Central,1,2-1
1439,Liga Profesional Argentina 2021,Jornada 1,1,18 Jul 21,18,Jul,21,CA Huracán,2,Defensa y Justicia,1,2-1
1440,Liga Profesional Argentina 2021,Jornada 1,1,17 Jul 21,17,Jul,21,Lanús,4,Atl.Tucumán,2,4-2
1441,Liga Profesional Argentina 2021,Jornada 1,1,18 Jul 21,18,Jul,21,River Plate,1,Colón,2,1-2
1442,Liga Profesional Argentina 2021,Jornada 2,2,25 Jul 21,25,Jul,21,River Plate,4,Unión Santa Fe,0,4-0
1443,Liga Profesional Argentina 2021,Jornada 2,2,24 Jul 21,24,Jul,21,Colón,1,Lanús,4,1-4
1444,Liga Profesional Argentina 2021,Jornada 2,2,24 Jul 21,24,Jul,21,Atl.Tucumán,1,CA Huracán,0,1-0
1445,Liga Profesional Argentina 2021,Jornada 2,2,25 Jul 21,25,Jul,21,Defensa y Justicia,1,Godoy Cruz,2,1-2
1446,Liga Profesional Argentina 2021,Jornada 2,2,25 Jul 21,25,Jul,21,Rosario Central,1,Vélez Sarsfield,0,1-0
1447,Liga Profesional Argentina 2021,Jornada 2,2,24 Jul 21,24,Jul,21,Racing Club,0,Gimnasia La Plata,0,0-0
1448,Liga Profesional Argentina 2021,Jornada 2,2,24 Jul 21,24,Jul,21,Platense,0,Aldosivi,1,0-1
1449,Liga Profesional Argentina 2021,Jornada 2,2,25 Jul 21,25,Jul,21,Patronato,2,Sarmiento,0,2-0
1450,Liga Profesional Argentina 2021,Jornada 2,2,26 Jul 21,26,Jul,21,Estudiantes La Plata,0,Independiente,1,0-1
1451,Liga Profesional Argentina 2021,Jornada 2,2,27 Jul 21,27,Jul,21,Argentinos Juniors,1,Newell's Old Boys,0,1-0
1452,Liga Profesional Argentina 2021,Jornada 2,2,26 Jul 21,26,Jul,21,Talleres Córdoba,2,Arsenal de Sarandí,0,2-0
1453,Liga Profesional Argentina 2021,Jornada 2,2,24 Jul 21,24,Jul,21,San Lorenzo,1,Central Córdoba SdE,0,1-0
1454,Liga Profesional Argentina 2021,Jornada 2,2,25 Jul 21,25,Jul,21,Banfield,0,Boca Juniors,0,0-0
1455,Liga Profesional Argentina 2021,Jornada 3,3,28 Jul 21,28,Jul,21,Unión Santa Fe,0,Banfield,1,0-1
1456,Liga Profesional Argentina 2021,Jornada 3,3,28 Jul 21,28,Jul,21,Boca Juniors,0,San Lorenzo,2,0-2
1457,Liga Profesional Argentina 2021,Jornada 3,3,29 Jul 21,29,Jul,21,Central Córdoba SdE,2,Talleres Córdoba,1,2-1
1458,Liga Profesional Argentina 2021,Jornada 3,3,29 Jul 21,29,Jul,21,Arsenal de Sarandí,1,Argentinos Juniors,0,1-0
1459,Liga Profesional Argentina 2021,Jornada 3,3,30 Jul 21,30,Jul,21,Newell's Old Boys,4,Estudiantes La Plata,2,4-2
1460,Liga Profesional Argentina 2021,Jornada 3,3,28 Jul 21,28,Jul,21,Independiente,2,Patronato,0,2-0
1461,Liga Profesional Argentina 2021,Jornada 3,3,28 Jul 21,28,Jul,21,Sarmiento,1,Platense,0,1-0
1462,Liga Profesional Argentina 2021,Jornada 3,3,27 Jul 21,27,Jul,21,Aldosivi,0,Racing Club,2,0-2
1463,Liga Profesional Argentina 2021,Jornada 3,3,29 Jul 21,29,Jul,21,Gimnasia La Plata,1,Rosario Central,0,1-0
1464,Liga Profesional Argentina 2021,Jornada 3,3,28 Jul 21,28,Jul,21,Vélez Sarsfield,0,Defensa y Justicia,0,0-0
1465,Liga Profesional Argentina 2021,Jornada 3,3,28 Jul 21,28,Jul,21,Godoy Cruz,1,Atl.Tucumán,2,1-2
1466,Liga Profesional Argentina 2021,Jornada 3,3,27 Jul 21,27,Jul,21,CA Huracán,1,Colón,1,1-1
1467,Liga Profesional Argentina 2021,Jornada 3,3,29 Jul 21,29,Jul,21,Lanús,0,River Plate,3,0-3
1468,Liga Profesional Argentina 2021,Jornada 4,4,31 Jul 21,31,Jul,21,Lanús,1,Unión Santa Fe,1,1-1
1469,Liga Profesional Argentina 2021,Jornada 4,4,01 Ago 21,01,Ago,21,River Plate,1,CA Huracán,1,1-1
1470,Liga Profesional Argentina 2021,Jornada 4,4,31 Jul 21,31,Jul,21,Colón,1,Godoy Cruz,0,1-0
1471,Liga Profesional Argentina 2021,Jornada 4,4,03 Ago 21,03,Ago,21,Atl.Tucumán,0,Vélez Sarsfield,0,0-0
1472,Liga Profesional Argentina 2021,Jornada 4,4,01 Ago 21,01,Ago,21,Defensa y Justicia,3,Gimnasia La Plata,2,3-2
1473,Liga Profesional Argentina 2021,Jornada 4,4,03 Ago 21,03,Ago,21,Rosario Central,1,Aldosivi,2,1-2
1474,Liga Profesional Argentina 2021,Jornada 4,4,31 Jul 21,31,Jul,21,Racing Club,1,Sarmiento,0,1-0
1475,Liga Profesional Argentina 2021,Jornada 4,4,01 Ago 21,01,Ago,21,Platense,1,Independiente,1,1-1
1476,Liga Profesional Argentina 2021,Jornada 4,4,02 Ago 21,02,Ago,21,Patronato,0,Newell's Old Boys,0,0-0
1477,Liga Profesional Argentina 2021,Jornada 4,4,03 Ago 21,03,Ago,21,Estudiantes La Plata,4,Arsenal de Sarandí,0,4-0
1478,Liga Profesional Argentina 2021,Jornada 4,4,02 Ago 21,02,Ago,21,Argentinos Juniors,1,Central Córdoba SdE,1,1-1
1479,Liga Profesional Argentina 2021,Jornada 4,4,01 Ago 21,01,Ago,21,Talleres Córdoba,0,Boca Juniors,0,0-0
1480,Liga Profesional Argentina 2021,Jornada 4,4,02 Ago 21,02,Ago,21,San Lorenzo,1,Banfield,1,1-1
1481,Liga Profesional Argentina 2021,Jornada 5,5,07 Ago 21,07,Ago,21,Unión Santa Fe,4,San Lorenzo,0,4-0
1482,Liga Profesional Argentina 2021,Jornada 5,5,07 Ago 21,07,Ago,21,Banfield,0,Talleres Córdoba,1,0-1
1483,Liga Profesional Argentina 2021,Jornada 5,5,08 Ago 21,08,Ago,21,Boca Juniors,1,Argentinos Juniors,1,1-1
1484,Liga Profesional Argentina 2021,Jornada 5,5,10 Ago 21,10,Ago,21,Central Córdoba SdE,1,Estudiantes La Plata,2,1-2
1485,Liga Profesional Argentina 2021,Jornada 5,5,09 Ago 21,09,Ago,21,Arsenal de Sarandí,2,Patronato,2,2-2
1486,Liga Profesional Argentina 2021,Jornada 5,5,07 Ago 21,07,Ago,21,Newell's Old Boys,1,Platense,0,1-0
1487,Liga Profesional Argentina 2021,Jornada 5,5,09 Ago 21,09,Ago,21,Independiente,1,Racing Club,0,1-0
1488,Liga Profesional Argentina 2021,Jornada 5,5,07 Ago 21,07,Ago,21,Sarmiento,1,Rosario Central,0,1-0
1489,Liga Profesional Argentina 2021,Jornada 5,5,09 Ago 21,09,Ago,21,Aldosivi,1,Defensa y Justicia,0,1-0
1490,Liga Profesional Argentina 2021,Jornada 5,5,08 Ago 21,08,Ago,21,Gimnasia La Plata,1,Atl.Tucumán,0,1-0
1491,Liga Profesional Argentina 2021,Jornada 5,5,08 Ago 21,08,Ago,21,Vélez Sarsfield,0,Colón,1,0-1
1492,Liga Profesional Argentina 2021,Jornada 5,5,08 Ago 21,08,Ago,21,Godoy Cruz,2,River Plate,1,2-1
1493,Liga Profesional Argentina 2021,Jornada 5,5,07 Ago 21,07,Ago,21,CA Huracán,0,Lanús,1,0-1
1494,Liga Profesional Argentina 2021,Jornada 6,6,14 Ago 21,14,Ago,21,CA Huracán,0,Unión Santa Fe,0,0-0
1495,Liga Profesional Argentina 2021,Jornada 6,6,17 Ago 21,17,Ago,21,Lanús,3,Godoy Cruz,1,3-1
1496,Liga Profesional Argentina 2021,Jornada 6,6,14 Ago 21,14,Ago,21,River Plate,2,Vélez Sarsfield,0,2-0
1497,Liga Profesional Argentina 2021,Jornada 6,6,14 Ago 21,14,Ago,21,Colón,1,Gimnasia La Plata,0,1-0
1498,Liga Profesional Argentina 2021,Jornada 6,6,14 Ago 21,14,Ago,21,Atl.Tucumán,2,Aldosivi,2,2-2
1499,Liga Profesional Argentina 2021,Jornada 6,6,17 Ago 21,17,Ago,21,Defensa y Justicia,4,Sarmiento,2,4-2
1500,Liga Profesional Argentina 2021,Jornada 6,6,15 Ago 21,15,Ago,21,Rosario Central,1,Independiente,2,1-2
1501,Liga Profesional Argentina 2021,Jornada 6,6,16 Ago 21,16,Ago,21,Racing Club,2,Newell's Old Boys,0,2-0
1502,Liga Profesional Argentina 2021,Jornada 6,6,15 Ago 21,15,Ago,21,Platense,2,Arsenal de Sarandí,1,2-1
1503,Liga Profesional Argentina 2021,Jornada 6,6,15 Ago 21,15,Ago,21,Patronato,1,Central Córdoba SdE,0,1-0
1504,Liga Profesional Argentina 2021,Jornada 6,6,15 Ago 21,15,Ago,21,Estudiantes La Plata,1,Boca Juniors,0,1-0
1505,Liga Profesional Argentina 2021,Jornada 6,6,14 Ago 21,14,Ago,21,Argentinos Juniors,2,Banfield,0,2-0
1506,Liga Profesional Argentina 2021,Jornada 6,6,16 Ago 21,16,Ago,21,Talleres Córdoba,2,San Lorenzo,0,2-0
1507,Liga Profesional Argentina 2021,Jornada 7,7,22 Ago 21,22,Ago,21,Unión Santa Fe,1,Talleres Córdoba,2,1-2
1508,Liga Profesional Argentina 2021,Jornada 7,7,22 Ago 21,22,Ago,21,San Lorenzo,0,Argentinos Juniors,1,0-1
1509,Liga Profesional Argentina 2021,Jornada 7,7,21 Ago 21,21,Ago,21,Banfield,1,Estudiantes La Plata,1,1-1
1510,Liga Profesional Argentina 2021,Jornada 7,7,22 Ago 21,22,Ago,21,Boca Juniors,1,Patronato,0,1-0
1511,Liga Profesional Argentina 2021,Jornada 7,7,21 Ago 21,21,Ago,21,Central Córdoba SdE,2,Platense,2,2-2
1512,Liga Profesional Argentina 2021,Jornada 7,7,21 Ago 21,21,Ago,21,Arsenal de Sarandí,0,Racing Club,3,0-3
1513,Liga Profesional Argentina 2021,Jornada 7,7,22 Ago 21,22,Ago,21,Newell's Old Boys,1,Rosario Central,1,1-1
1514,Liga Profesional Argentina 2021,Jornada 7,7,21 Ago 21,21,Ago,21,Independiente,0,Defensa y Justicia,0,0-0
1515,Liga Profesional Argentina 2021,Jornada 7,7,21 Ago 21,21,Ago,21,Sarmiento,3,Atl.Tucumán,0,3-0
1516,Liga Profesional Argentina 2021,Jornada 7,7,20 Ago 21,20,Ago,21,Aldosivi,3,Colón,0,3-0
1517,Liga Profesional Argentina 2021,Jornada 7,7,23 Ago 21,23,Ago,21,Gimnasia La Plata,1,River Plate,1,1-1
1518,Liga Profesional Argentina 2021,Jornada 7,7,21 Ago 21,21,Ago,21,Vélez Sarsfield,5,Lanús,1,5-1
1519,Liga Profesional Argentina 2021,Jornada 7,7,21 Ago 21,21,Ago,21,Godoy Cruz,1,CA Huracán,1,1-1
1520,Liga Profesional Argentina 2021,Jornada 8,8,26 Ago 21,26,Ago,21,Godoy Cruz,1,Unión Santa Fe,2,1-2
1521,Liga Profesional Argentina 2021,Jornada 8,8,25 Ago 21,25,Ago,21,CA Huracán,1,Vélez Sarsfield,1,1-1
1522,Liga Profesional Argentina 2021,Jornada 8,8,25 Ago 21,25,Ago,21,Lanús,2,Gimnasia La Plata,0,2-0
1523,Liga Profesional Argentina 2021,Jornada 8,8,27 Ago 21,27,Ago,21,River Plate,2,Aldosivi,0,2-0
1524,Liga Profesional Argentina 2021,Jornada 8,8,24 Ago 21,24,Ago,21,Colón,1,Sarmiento,1,1-1
1525,Liga Profesional Argentina 2021,Jornada 8,8,24 Ago 21,24,Ago,21,Atl.Tucumán,2,Independiente,0,2-0
1526,Liga Profesional Argentina 2021,Jornada 8,8,25 Ago 21,25,Ago,21,Defensa y Justicia,2,Newell's Old Boys,0,2-0
1527,Liga Profesional Argentina 2021,Jornada 8,8,25 Ago 21,25,Ago,21,Rosario Central,4,Arsenal de Sarandí,0,4-0
1528,Liga Profesional Argentina 2021,Jornada 8,8,25 Ago 21,25,Ago,21,Racing Club,0,Central Córdoba SdE,0,0-0
1529,Liga Profesional Argentina 2021,Jornada 8,8,26 Ago 21,26,Ago,21,Platense,1,Boca Juniors,3,1-3
1530,Liga Profesional Argentina 2021,Jornada 8,8,24 Ago 21,24,Ago,21,Patronato,1,Banfield,1,1-1
1531,Liga Profesional Argentina 2021,Jornada 8,8,26 Ago 21,26,Ago,21,Estudiantes La Plata,2,San Lorenzo,0,2-0
1532,Liga Profesional Argentina 2021,Jornada 8,8,26 Ago 21,26,Ago,21,Argentinos Juniors,1,Talleres Córdoba,2,1-2
1533,Liga Profesional Argentina 2021,Jornada 9,9,30 Ago 21,30,Ago,21,Unión Santa Fe,1,Argentinos Juniors,0,1-0
